victim.age,hour.group,offenderage.group,type,relationship.group,division.name,loc.group,nonrelatives,relover65,rent,college,samehouse,employed,income,pop,target.harm
2,Afternoon,40-50,SingleVO,Stranger,South Atlantic,Home,5,0.7,995,20.5,81.2,58.5,56369,162233,0
16,Morning,<20,SingleVO,Known,South Atlantic,Road/transit,4.3,0.8,952,24.4,82.5,65.9,50680,177843,1
14,Morning,>50,SingleVO,Unknown,South Atlantic,Road/transit,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
8,Afternoon,20-30,MultOff,Stranger,South Atlantic,Road/transit,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
8,Afternoon,20-30,MultOff,Stranger,South Atlantic,Road/transit,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
15,Morning,<20,SingleVO,Stranger,South Atlantic,Road/transit,8.5,0.7,940,20.3,79.5,65.7,49914,350209,1
10,Morning,30-40,MultVic,Family,South Atlantic,Home,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
15,Night,<20,MultOff,Known,South Atlantic,Shopping,8.5,0.7,940,20.3,79.5,65.7,49914,350209,1
15,Night,<20,MultOff,Known,South Atlantic,Shopping,8.5,0.7,940,20.3,79.5,65.7,49914,350209,1
14,Afternoon,20-30,SingleVO,Stranger,South Atlantic,Road/transit,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
14,Afternoon,<20,MultVic,Stranger,South Atlantic,Unknown,8.5,0.7,940,20.3,79.5,65.7,49914,350209,1
13,Afternoon,<20,MultVic,Stranger,South Atlantic,Unknown,8.5,0.7,940,20.3,79.5,65.7,49914,350209,1
11,Morning,30-40,MultVic,Family,South Atlantic,Home,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
9,Morning,30-40,SingleVO,Parent,South Atlantic,School,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
8,Morning,Unknown,SingleVO,Unknown,South Atlantic,Park/outdoor,8.5,0.7,940,20.3,79.5,65.7,49914,350209,0
6,Morning,30-40,SingleVO,Parent,West North Central,Road/transit,4.5,0.9,590,18.1,92.3,55.9,31867,33140,0
4,Morning,40-50,SingleVO,Family,West North Central,Home,4.5,0.9,590,18.1,92.3,55.9,31867,33140,0
8,Morning,40-50,MultOff,Parent,West North Central,Home,4.6,1,598,20.1,88.8,50.4,32331,34971,1
17,Night,<20,SingleVO,Known,West North Central,Home,4.6,1,598,20.1,88.8,50.4,32331,34971,1
8,Morning,40-50,MultOff,Parent,West North Central,Home,4.6,1,598,20.1,88.8,50.4,32331,34971,1
2,Morning,20-30,SingleVO,Parent,West North Central,Unknown,4.6,1,598,20.1,88.8,50.4,32331,34971,0
4,Night,20-30,SingleVO,Unknown,West North Central,Home,3.5,0.8,955,24.8,83.3,66.6,52177,136555,0
15,Night,30-40,SingleVO,Stranger,West North Central,Road/transit,4.7,0.9,655,20.5,85.4,61.6,41147,136885,0
10,Night,30-40,MultVic,Stranger,West North Central,Road/transit,4.4,0.9,790,20.5,88.9,51.9,38985,60158,0
9,Night,30-40,MultVic,Stranger,West North Central,Road/transit,4.4,0.9,790,20.5,88.9,51.9,38985,60158,0
9,Night,30-40,MultVic,Stranger,West North Central,Road/transit,4.4,0.9,790,20.5,88.9,51.9,38985,60158,0
0.5,Night,40-50,SingleVO,Parent,West North Central,Home,4.4,0.9,790,20.5,88.9,51.9,38985,60158,0
12,Night,20-30,SingleVO,Known,West North Central,Home,4.4,0.9,790,20.5,88.9,51.9,38985,60158,1
12,Morning,30-40,SingleVO,Stranger,West North Central,Road/transit,4.4,0.9,790,20.5,88.9,51.9,38985,60158,0
2,Night,Unknown,MultVic,Stranger,West North Central,Shopping,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
10,Morning,Unknown,MultOff,Unknown,West North Central,Unknown,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
7,Afternoon,20-30,MultOff,Known,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
13,Afternoon,30-40,MultVic,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
6,Morning,Unknown,SingleVO,Family,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
10,Morning,>50,MultOff,Known,West North Central,Unknown,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
17,Night,Unknown,MultVic,Stranger,West North Central,Shopping,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
7,Afternoon,20-30,MultOff,Known,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
10,Afternoon,30-40,SingleVO,Parent,West North Central,Other,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
2,Night,40-50,SingleVO,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
17,Night,20-30,SingleVO,Known,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
2,Night,<20,MultVic,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
3,Night,<20,MultVic,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
14,Morning,Unknown,MultOff,Stranger,West North Central,Road/transit,4.3,0.7,740,20.4,84.2,64.3,48076,451225,1
14,Morning,30-40,MultOff,Stranger,West North Central,Road/transit,4.3,0.7,740,20.4,84.2,64.3,48076,451225,1
8,Night,20-30,MultVic,Parent,West North Central,Unknown,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
8,Morning,Unknown,SingleVO,Stranger,West North Central,Unknown,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
14,Morning,Unknown,MultOff,Stranger,West North Central,Road/transit,4.3,0.7,740,20.4,84.2,64.3,48076,451225,1
7,Afternoon,20-30,MultOff,Known,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
2,Morning,20-30,SingleVO,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
15,Night,20-30,SingleVO,Known,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
2,Night,20-30,SingleVO,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
14,Night,40-50,MultOff,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
12,Afternoon,30-40,MultVic,Parent,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
14,Night,20-30,MultOff,Family,West North Central,Home,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
9,Night,20-30,MultVic,Parent,West North Central,Unknown,4.3,0.7,740,20.4,84.2,64.3,48076,451225,0
10,Night,>50,MultVic,Parent,West North Central,Unknown,4.6,0.7,656,17.1,83.4,58.3,35165,69661,0
15,Night,>50,MultVic,Parent,West North Central,Unknown,4.6,0.7,656,17.1,83.4,58.3,35165,69661,0
6,Night,20-30,MultVO,Unknown,West North Central,Home,4,0.8,631,18.2,88.4,56.3,35734,21090,0
6,Night,20-30,MultVO,Unknown,West North Central,Home,4,0.8,631,18.2,88.4,56.3,35734,21090,0
6,Night,20-30,MultVO,Unknown,West North Central,Home,4,0.8,631,18.2,88.4,56.3,35734,21090,0
6,Night,20-30,MultVO,Unknown,West North Central,Home,4,0.8,631,18.2,88.4,56.3,35734,21090,0
12,Afternoon,30-40,SingleVO,Known,East South Central,Unknown,7.4,0.9,822,22.7,82.6,60.8,40655,269291,1
1,Night,20-30,MultOff,Parent,East South Central,Road/transit,7.4,0.9,822,22.7,82.6,60.8,40655,269291,0
1,Night,20-30,MultOff,Parent,East South Central,Road/transit,7.4,0.9,822,22.7,82.6,60.8,40655,269291,0
13,Morning,30-40,SingleVO,Parent,East South Central,Home,5.8,0.9,754,17.4,81.9,65.8,35741,24777,0
15,Afternoon,30-40,SingleVO,Stranger,East South Central,Road/transit,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
3,Night,20-30,MultOff,Parent,East South Central,Road/transit,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
1,Morning,30-40,MultVic,Parent,East South Central,Home,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
2,Afternoon,30-40,SingleVO,Parent,East South Central,Home,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
17,Afternoon,40-50,SingleVO,Stranger,East South Central,Shopping,3.9,0.8,611,22.4,87.2,56.8,41845,76652,1
3,Night,<20,MultOff,Parent,East South Central,Road/transit,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
2,Morning,30-40,MultVic,Parent,East South Central,Home,3.9,0.8,611,22.4,87.2,56.8,41845,76652,0
15,Morning,30-40,SingleVO,Unknown,East South Central,Home,3.7,0.8,673,19.5,88.2,58.1,36887,66537,1
3,Afternoon,30-40,MultVic,Parent,East South Central,Park/outdoor,4.9,0.8,682,21.6,85.65,62.3,44804.5,19220,0
6,Afternoon,30-40,MultVic,Family,East South Central,Park/outdoor,4.9,0.8,682,21.6,85.65,62.3,44804.5,19220,0
3,Afternoon,30-40,MultVic,Parent,East South Central,Park/outdoor,4.9,0.8,682,21.6,85.65,62.3,44804.5,19220,0
0.5,Afternoon,>50,MultVO,Unknown,East South Central,Home,5.1,0.7,803,22.4,85.1,67.5,52911,262391,0
3,Afternoon,>50,MultVO,Unknown,East South Central,Home,5.1,0.7,803,22.4,85.1,67.5,52911,262391,0
3,Afternoon,Unknown,MultVO,Unknown,East South Central,Home,5.1,0.7,803,22.4,85.1,67.5,52911,262391,0
0.5,Afternoon,Unknown,MultVO,Unknown,East South Central,Home,5.1,0.7,803,22.4,85.1,67.5,52911,262391,0
12,Night,40-50,SingleVO,Parent,East South Central,Home,5.1,0.7,803,22.4,85.1,67.5,52911,262391,0
12,Morning,30-40,MultOff,Parent,East South Central,Home,4.1,0.9,562,17.6,89.3,46.8,27648,28933,0
12,Morning,30-40,MultOff,Parent,East South Central,Home,4.1,0.9,562,17.6,89.3,46.8,27648,28933,0
2,Afternoon,40-50,MultVO,Family,East South Central,Shopping,6.5,0.7,680,19,82.7,53.9,42254,74273,0
2,Afternoon,40-50,MultVO,Family,East South Central,Shopping,6.5,0.7,680,19,82.7,53.9,42254,74273,0
0.5,Afternoon,40-50,MultVO,Family,East South Central,Shopping,6.5,0.7,680,19,82.7,53.9,42254,74273,0
0.5,Afternoon,40-50,MultVO,Family,East South Central,Shopping,6.5,0.7,680,19,82.7,53.9,42254,74273,0
3,Afternoon,20-30,MultOff,Parent,East South Central,Home,3.5,0.9,666,17.2,89.9,54.3,32687,92501,1
3,Afternoon,20-30,MultOff,Known,East South Central,Home,3.5,0.9,666,17.2,89.9,54.3,32687,92501,1
8,Night,30-40,MultVic,Parent,East South Central,Home,7.3,0.7,690,19.3,81,57.7,40244,119224,1
8,Morning,20-30,SingleVO,Parent,East South Central,School,7.3,0.7,690,19.3,81,57.7,40244,119224,0
0.5,Night,30-40,MultVic,Parent,East South Central,Home,7.3,0.7,690,19.3,81,57.7,40244,119224,0
13,Night,30-40,MultVic,Parent,East South Central,Home,7.3,0.7,690,19.3,81,57.7,40244,119224,0
11,Night,30-40,MultVic,Parent,East South Central,Home,7.3,0.7,690,19.3,81,57.7,40244,119224,1
11,Night,20-30,SingleVO,Parent,East South Central,Shopping,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
4,Afternoon,<20,MultVO,Unknown,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
2,Afternoon,20-30,MultVO,Family,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
2,Afternoon,20-30,MultVO,Family,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
4,Afternoon,20-30,MultVO,Family,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
4,Afternoon,20-30,MultVO,Family,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
2,Afternoon,<20,MultVO,Unknown,East South Central,Home,7.2,0.6,833,22.6,77.8,67.5,47147,384504,0
4,Night,20-30,MultVic,Parent,East South Central,Home,4.2,0.8,679,20,84.4,61.6,42243,284307,0
7,Night,20-30,MultVic,Parent,East South Central,Home,4.2,0.8,679,20,84.4,61.6,42243,284307,0
8,Night,20-30,MultVic,Parent,East South Central,Home,4.2,0.8,679,20,84.4,61.6,42243,284307,0
14,Afternoon,30-40,MultVic,Parent,East South Central,School,4,0.8,710,23.9,86.3,60.2,40280,107456,0
14,Afternoon,30-40,MultVic,Parent,East South Central,School,4,0.8,710,23.9,86.3,60.2,40280,107456,0
0.5,Afternoon,20-30,SingleVO,Parent,East South Central,Road/transit,3.7,0.9,601,18.6,87.9,54.8,33186,28961,0
10,Afternoon,<20,SingleVO,Stranger,East South Central,Road/transit,3.8,0.9,575,17.3,93.1,45.6,25169,34423,0
16,Afternoon,40-50,SingleVO,Parent,East South Central,Home,3.6,0.8,782,20.9,86,67.3,51542,226073,0
11,Morning,20-30,SingleVO,Parent,East South Central,Home,3.6,0.8,782,20.9,86,67.3,51542,226073,0
15,Afternoon,20-30,SingleVO,Stranger,East South Central,Unknown,3.6,0.8,782,20.9,86,67.3,51542,226073,0
14,Early,20-30,SingleVO,Stranger,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,1
9,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,0
3,Afternoon,20-30,MultVic,Unknown,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,1
2,Afternoon,20-30,SingleVO,Known,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,0
3,Afternoon,20-30,MultVic,Unknown,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,1
2,Night,30-40,SingleVO,Known,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,0
0.5,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,0
0.5,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,7070,0
9,Morning,30-40,SingleVO,Parent,East South Central,Unknown,5.1,0.3,558,21.5,84.2,71.6,51047,36531,0
0.5,Afternoon,<20,MultOff,Unknown,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
13,Early,Unknown,SingleVO,Unknown,East South Central,Road/transit,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,1
16,Night,20-30,MultOff,Unknown,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
3,Morning,20-30,SingleVO,Unknown,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
1,Morning,30-40,SingleVO,Family,East South Central,Unknown,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
13,Afternoon,30-40,SingleVO,Parent,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
2,Morning,>50,SingleVO,Family,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
0.5,Afternoon,30-40,MultOff,Parent,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
2,Morning,20-30,MultVic,Parent,East South Central,Road/transit,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,1
0.5,Afternoon,20-30,MultOff,Unknown,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
16,Night,<20,MultOff,Unknown,East South Central,Home,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,0
4,Morning,20-30,MultVic,Parent,East South Central,Road/transit,4.9,0.4,682,21.6,85.65,62.3,44804.5,9129,1
9,Night,40-50,SingleVO,Parent,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,0
12,Morning,30-40,MultVic,Parent,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,0
10,Early,20-30,SingleVO,Unknown,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,1
11,Morning,30-40,MultVic,Parent,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,0
5,Morning,20-30,SingleVO,Parent,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,0
8,Morning,30-40,MultVic,Parent,East South Central,Home,6,0.3,579,21,86.9,72,46720,27227,0
12,Morning,>50,SingleVO,Stranger,East South Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Night,<20,MultOff,Known,East South Central,Shopping,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,1
9,Morning,20-30,SingleVO,Family,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
0.5,Night,20-30,MultVic,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
11,Morning,>50,MultVic,Family,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Afternoon,40-50,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
5,Night,<20,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Morning,30-40,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
0.5,Night,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Afternoon,20-30,MultOff,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
5,Morning,20-30,MultVic,Parent,East South Central,Other,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
11,Afternoon,Unknown,SingleVO,Stranger,East South Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Morning,20-30,SingleVO,Parent,East South Central,Park/outdoor,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Night,Unknown,MultOff,Stranger,East South Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Afternoon,30-40,MultOff,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
9,Morning,>50,MultVic,Family,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Night,<20,MultOff,Known,East South Central,Shopping,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,1
3,Morning,20-30,MultVic,Parent,East South Central,Other,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
8,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
7,Afternoon,40-50,SingleVO,Parent,East South Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
7,Night,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
4,Night,20-30,MultOff,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
5,Morning,<20,SingleVO,Known,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
12,Early,40-50,SingleVO,Stranger,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,1
2,Night,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
1,Afternoon,<20,SingleVO,Parent,East South Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
6,Afternoon,30-40,SingleVO,Parent,East South Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
0.5,Afternoon,<20,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
0.5,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
14,Night,30-40,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Morning,20-30,MultVic,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
4,Night,30-40,MultOff,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Night,Unknown,MultOff,Stranger,East South Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
3,Night,20-30,MultVic,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
3,Morning,20-30,MultVic,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Early,30-40,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
15,Night,Unknown,MultOff,Stranger,East South Central,Road/transit,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
1,Morning,20-30,MultVic,Parent,East South Central,Other,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
11,Morning,30-40,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
16,Night,40-50,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
4,Morning,30-40,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
1,Morning,20-30,SingleVO,Stranger,East South Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
7,Morning,20-30,SingleVO,Parent,East South Central,Unknown,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
6,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
7,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
1,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
3,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.5,682,21.6,85.65,62.3,44804.5,8216,0
2,Afternoon,20-30,MultOff,Known,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,17022,0
2,Afternoon,20-30,MultOff,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,17022,0
2,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,17022,0
7,Afternoon,>50,SingleVO,Stranger,East South Central,Road/transit,5.5,0.4,576,23.5,83.1,65.9,44042,24097,0
16,Afternoon,30-40,SingleVO,Parent,East South Central,School,4.3,0.3,834,19.1,86.3,77.1,74288,44828,0
1,Morning,20-30,MultVic,Parent,East South Central,Home,6.1,0.4,691,20.9,83.8,74,50604,169468,0
2,Morning,20-30,MultVic,Parent,East South Central,Home,6.1,0.4,691,20.9,83.8,74,50604,169468,0
15,Night,>50,SingleVO,Family,East South Central,Home,6.9,0.4,753,25.9,80.2,69.2,49637,100948,0
1,Afternoon,<20,SingleVO,Parent,East South Central,Home,4.9,0.6,682,21.6,85.65,62.3,44804.5,2982,1
0.5,Afternoon,30-40,SingleVO,Parent,East South Central,Home,4.9,0.6,682,21.6,85.65,62.3,44804.5,2982,0
3,Morning,20-30,SingleVO,Parent,East South Central,Home,4.9,0.6,682,21.6,85.65,62.3,44804.5,2982,0
10,Afternoon,Unknown,SingleVO,Stranger,East South Central,Road/transit,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
11,Morning,30-40,SingleVO,Unknown,East South Central,Road/transit,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
12,Morning,30-40,SingleVO,Stranger,East South Central,Road/transit,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
7,Night,30-40,MultOff,Known,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
16,Night,<20,SingleVO,Known,East South Central,Shopping,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,1
7,Night,30-40,MultOff,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
3,Night,20-30,MultVic,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
10,Night,20-30,MultVic,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
12,Afternoon,40-50,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Night,20-30,MultVic,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
7,Morning,30-40,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Night,Unknown,MultOff,Family,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
16,Night,30-40,SingleVO,Known,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
15,Afternoon,30-40,SingleVO,Stranger,East South Central,Road/transit,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
0.5,Afternoon,20-30,MultVic,Parent,East South Central,Unknown,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Early,20-30,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
14,Night,30-40,SingleVO,Unknown,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
15,Night,Unknown,SingleVO,Known,East South Central,Unknown,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Afternoon,20-30,MultVic,Parent,East South Central,Unknown,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
2,Night,Unknown,MultOff,Family,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
13,Afternoon,30-40,SingleVO,Stranger,East South Central,School,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
2,Night,Unknown,MultOff,Family,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Afternoon,20-30,SingleVO,Stranger,East South Central,Unknown,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
9,Night,40-50,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
7,Afternoon,30-40,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Night,Unknown,MultOff,Family,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
10,Afternoon,40-50,SingleVO,Parent,East South Central,Home,4.9,0.3,682,21.6,85.65,62.3,44804.5,8347,0
1,Afternoon,20-30,SingleVO,Parent,East South Central,Other,3.5,0.8,665,21.9,84.5,57.1,42304,75129,0
0.5,Afternoon,<20,MultVic,Parent,East South Central,Home,3.5,0.8,665,21.9,84.5,57.1,42304,75129,0
17,Afternoon,<20,MultVic,Known,East South Central,Home,3.5,0.8,665,21.9,84.5,57.1,42304,75129,0
10,Morning,30-40,SingleVO,Parent,East South Central,Home,4.4,0.9,636,17.7,87.4,59.3,40203,45058,0
5,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.4,0.9,636,17.7,87.4,59.3,40203,45058,0
9,Night,40-50,MultVO,Family,East South Central,Home,4.9,0.9,682,21.6,85.65,62.3,44804.5,12876,0
6,Afternoon,20-30,SingleVO,Parent,East South Central,Home,4.9,0.9,682,21.6,85.65,62.3,44804.5,12876,0
12,Morning,>50,SingleVO,Parent,East South Central,Home,4.9,0.9,682,21.6,85.65,62.3,44804.5,12876,0
